weather_id,city_id,date_time,local_time,temperature,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_deg,clouds_all,weather_main,weather_description,weather_icon,sunrise,sunset
275,30,2025-06-18 19:15:00,2025-06-19 03:15:00,20.54,20.92,20.54,20.54,1013,87,10000,1.05,118,30,Clouds,scattered clouds,03n,2025-06-18 20:11:00,2025-06-19 10:56:00
276,33,2025-06-18 19:02:00,2025-06-18 19:02:00,27.1,26.94,25.63,27.86,1024,40,10000,2.57,310,10,Clear,clear sky,01d,2025-06-18 03:43:00,2025-06-18 20:21:00
277,44,2025-06-18 19:16:00,2025-06-18 14:16:00,27.87,30.42,25.94,29.52,1011,70,10000,2.06,0,75,Clouds,broken clouds,04d,2025-06-18 09:24:00,2025-06-19 00:30:00
278,56,2025-06-18 19:13:00,2025-06-19 02:13:00,26.09,26.09,24.95,26.66,1010,81,10000,3.6,30,75,Clouds,broken clouds,04n,2025-06-18 23:00:00,2025-06-19 11:12:00
279,59,2025-06-18 19:13:00,2025-06-18 20:13:00,25.73,25.87,24.9,27.49,1020,58,10000,2.06,110,0,Clear,clear sky,01d,2025-06-18 04:18:00,2025-06-18 19:27:00
280,65,2025-06-18 19:13:00,2025-06-19 04:13:00,7.21,4.51,4.08,8.54,1026,76,10000,4.12,320,8,Clear,clear sky,01n,2025-06-18 21:00:00,2025-06-19 06:53:00
281,1,2025-06-18 20:10:00,2025-06-19 04:10:00,25.87,26.65,24.23,26.47,1014,82,10000,1.54,130,75,Clouds,broken clouds,04d,2025-06-18 19:25:00,2025-06-19 10:00:00
282,2,2025-06-18 20:15:00,2025-06-19 00:45:00,30.06,36.2,30.06,30.06,996,74,4000,1.03,90,75,Haze,haze,50n,2025-06-18 23:53:00,2025-06-19 13:51:00
283,3,2025-06-18 20:15:00,2025-06-19 03:15:00,27.99,31.19,27.99,27.99,1007,74,10000,NaN,150,0,Clear,clear sky,01n,2025-06-18 20:50:00,2025-06-19 11:01:00
284,27,2025-06-18 20:04:00,2025-06-18 21:04:00,25.74,25.54,24.44,26.23,1023,45,10000,3.6,30,0,Clear,clear sky,01n,2025-06-18 03:47:00,2025-06-18 19:57:00
285,30,2025-06-18 20:14:00,2025-06-19 04:14:00,20.69,21.06,20.69,20.69,1013,86,10000,0.97,80,34,Clouds,scattered clouds,03d,2025-06-18 20:11:00,2025-06-19 10:56:00
286,33,2025-06-18 20:08:00,2025-06-18 20:08:00,25.01,24.9,23.36,26.06,1025,51,10000,2.18,342,11,Clouds,few clouds,02d,2025-06-18 03:43:00,2025-06-18 20:21:00
287,44,2025-06-18 20:16:00,2025-06-18 15:16:00,26.73,28.34,24.94,30.07,1011,69,10000,3.09,190,75,Clouds,broken clouds,04d,2025-06-18 09:24:00,2025-06-19 00:30:00
288,56,2025-06-18 20:16:00,2025-06-19 03:16:00,25.88,26.66,24.95,26.66,1010,82,10000,0.51,80,75,Clouds,broken clouds,04n,2025-06-18 23:00:00,2025-06-19 11:12:00
289,59,2025-06-18 20:16:00,2025-06-18 21:16:00,24.82,25.03,24.07,26.4,1020,64,10000,1.54,100,0,Clear,clear sky,01n,2025-06-18 04:18:00,2025-06-18 19:27:00
290,65,2025-06-18 20:06:00,2025-06-19 05:06:00,7.24,4.55,3.52,8.17,1026,76,10000,4.12,340,0,Clear,clear sky,01n,2025-06-18 21:00:00,2025-06-19 06:53:00
291,1,2025-06-19 06:21:00,2025-06-19 14:21:00,32.4,36.2,30.75,33.69,1013,54,10000,5.66,140,20,Clouds,few clouds,02d,2025-06-18 19:25:00,2025-06-19 10:00:00
292,2,2025-06-19 06:21:00,2025-06-19 10:51:00,32.06,39.06,32.06,32.06,998,70,2800,3.6,110,75,Haze,haze,50d,2025-06-18 23:53:00,2025-06-19 13:51:00
293,3,2025-06-19 06:21:00,2025-06-19 13:21:00,33.99,39.06,33.99,33.99,1007,52,10000,NaN,190,20,Clouds,few clouds,02d,2025-06-18 20:50:00,2025-06-19 11:01:00
294,27,2025-06-19 06:22:00,2025-06-19 07:22:00,20.36,20.31,19.05,21.65,1024,71,10000,4.12,50,0,Clear,clear sky,01d,2025-06-19 03:47:00,2025-06-19 19:57:00
295,30,2025-06-19 06:22:00,2025-06-19 14:22:00,31.86,33.02,31.86,31.86,1011,45,10000,5.14,220,0,Clear,clear sky,01d,2025-06-18 20:11:00,2025-06-19 10:56:00
296,33,2025-06-19 06:21:00,2025-06-19 06:21:00,19.2,19.13,17.22,20.51,1024,75,10000,1.54,220,2,Clear,clear sky,01d,2025-06-19 03:43:00,2025-06-19 20:21:00
297,44,2025-06-19 06:22:00,2025-06-19 01:22:00,20.99,21.57,19.42,22.43,1010,93,10000,1.79,293,20,Mist,mist,50n,2025-06-19 09:24:00,2025-06-20 00:30:00
298,56,2025-06-19 06:18:00,2025-06-19 13:18:00,33.56,35.7,32.95,NaN,1009,44,10000,3.6,210,75,Clouds,broken clouds,04d,2025-06-18 23:00:00,2025-06-19 11:12:00
299,59,2025-06-19 06:16:00,2025-06-19 07:16:00,25.42,25.38,22.84,26.97,1019,52,10000,3.6,310,0,Clear,clear sky,01d,2025-06-19 04:18:00,2025-06-19 19:28:00
300,65,2025-06-19 06:22:00,2025-06-19 15:22:00,16.22,15.62,15.4,17.57,1024,66,10000,4.63,60,0,Clear,clear sky,01d,2025-06-18 21:00:00,2025-06-19 06:53:00
301,1,2025-06-19 06:27:00,2025-06-19 14:27:00,32.38,36.16,30.75,33.69,1013,54,10000,5.66,140,20,Clouds,few clouds,02d,2025-06-18 19:25:00,2025-06-19 10:00:00
302,2,2025-06-19 06:27:00,2025-06-19 10:57:00,32.06,39.06,32.06,32.06,998,70,2800,3.6,110,75,Haze,haze,50d,2025-06-18 23:53:00,2025-06-19 13:51:00
303,3,2025-06-19 06:27:00,2025-06-19 13:27:00,33.99,39.06,33.99,33.99,1008,52,10000,NaN,190,20,Clouds,few clouds,02d,2025-06-18 20:50:00,2025-06-19 11:01:00
304,27,2025-06-19 06:17:00,2025-06-19 07:17:00,20.3,20.24,18.96,21.09,1024,71,10000,4.12,50,0,Clear,clear sky,01d,2025-06-19 03:47:00,2025-06-19 19:57:00
305,30,2025-06-19 06:27:00,2025-06-19 14:27:00,33.88,33.3,31.86,33.88,1011,31,10000,5.14,220,75,Clouds,broken clouds,04d,2025-06-18 20:11:00,2025-06-19 10:56:00
306,33,2025-06-19 06:20:00,2025-06-19 06:20:00,19.21,19.14,16.95,20.56,1025,75,10000,1.54,220,2,Clear,clear sky,01d,2025-06-19 03:43:00,2025-06-19 20:21:00
307,44,2025-06-19 06:28:00,2025-06-19 01:28:00,21.01,21.59,19.46,22.35,1010,93,10000,2.24,287,20,Mist,mist,50n,2025-06-19 09:24:00,2025-06-20 00:30:00
308,56,2025-06-19 06:25:00,2025-06-19 13:25:00,33.56,35.7,32.95,NaN,1009,44,10000,3.6,210,75,Clouds,broken clouds,04d,2025-06-18 23:00:00,2025-06-19 11:12:00
309,59,2025-06-19 06:22:00,2025-06-19 07:22:00,25.81,26.09,23.03,27.14,1019,63,10000,0.89,309,3,Clear,clear sky,01d,2025-06-19 04:18:00,2025-06-19 19:28:00
310,65,2025-06-19 06:28:00,2025-06-19 15:28:00,16.11,15.53,15.19,17.57,1024,67,10000,4.63,60,0,Clear,clear sky,01d,2025-06-18 21:00:00,2025-06-19 06:53:00
311,1,2025-06-19 10:57:00,2025-06-19 18:57:00,27.18,29.26,25.44,28.13,1015,71,10000,5.14,200,20,Clouds,few clouds,02n,2025-06-18 19:25:00,2025-06-19 10:00:00
312,2,2025-06-19 10:58:00,2025-06-19 15:28:00,35.06,41.63,35.06,35.06,995,52,5000,3.6,100,40,Haze,haze,50d,2025-06-18 23:53:00,2025-06-19 13:51:00
313,3,2025-06-19 10:58:00,2025-06-19 17:58:00,28.99,34.5,28.99,28.99,1007,79,10000,NaN,150,0,Clear,clear sky,01d,2025-06-18 20:50:00,2025-06-19 11:01:00
314,27,2025-06-19 10:56:00,2025-06-19 11:56:00,28.01,27.89,27.25,29.52,1023,43,10000,4.12,60,0,Clear,clear sky,01d,2025-06-19 03:47:00,2025-06-19 19:57:00
315,30,2025-06-19 10:58:00,2025-06-19 18:58:00,31.88,32.65,29.86,31.88,1011,43,10000,5.14,190,75,Clouds,broken clouds,04n,2025-06-18 20:11:00,2025-06-19 10:56:00
316,33,2025-06-19 10:52:00,2025-06-19 10:52:00,28.31,28.34,26.86,29.43,1024,45,10000,2.06,290,0,Clear,clear sky,01d,2025-06-19 03:43:00,2025-06-19 20:21:00
317,44,2025-06-19 10:58:00,2025-06-19 05:58:00,22.96,23.79,21.22,23.86,1010,95,402,4.12,230,40,Fog,fog,50d,2025-06-19 09:24:00,2025-06-20 00:30:00
318,56,2025-06-19 10:58:00,2025-06-19 17:58:00,30.7,34.46,29.95,NaN,1009,61,10000,2.57,150,75,Clouds,broken clouds,04d,2025-06-18 23:00:00,2025-06-19 11:12:00
319,59,2025-06-19 10:49:00,2025-06-19 11:49:00,29.55,29.75,27.68,33.06,1019,45,10000,4.12,120,0,Clear,clear sky,01d,2025-06-19 04:18:00,2025-06-19 19:28:00
320,65,2025-06-19 10:58:00,2025-06-19 19:58:00,11.34,10.7,8.52,12.98,1027,83,10000,0.45,347,81,Clouds,broken clouds,04n,2025-06-18 21:00:00,2025-06-19 06:53:00
321,1,2025-06-19 18:32:00,2025-06-20 02:32:00,25.55,26.14,23.77,25.91,1015,76,10000,2.06,140,20,Clouds,few clouds,02n,2025-06-19 19:25:00,2025-06-20 10:00:00
322,2,2025-06-19 18:39:00,2025-06-19 23:09:00,30.06,36.2,30.06,30.06,997,74,3200,2.57,130,40,Haze,haze,50n,2025-06-19 23:54:00,2025-06-20 13:52:00
323,3,2025-06-19 18:39:00,2025-06-20 01:39:00,28.99,33.47,28.99,28.99,1006,74,10000,NaN,180,0,Clear,clear sky,01n,2025-06-19 20:50:00,2025-06-20 11:01:00
324,27,2025-06-19 18:35:00,2025-06-19 19:35:00,29.29,28.63,28.38,29.72,1021,37,10000,5.66,60,0,Clear,clear sky,01d,2025-06-19 03:47:00,2025-06-19 19:57:00
325,30,2025-06-19 18:39:00,2025-06-20 02:39:00,24.88,25.88,23.86,24.88,1009,94,8000,4.63,140,75,Rain,light rain,10n,2025-06-19 20:11:00,2025-06-20 10:56:00
326,33,2025-06-19 18:37:00,2025-06-19 18:37:00,27.92,28.19,26.82,30.01,1024,48,10000,6.69,70,49,Clouds,scattered clouds,03d,2025-06-19 03:43:00,2025-06-19 20:21:00
327,44,2025-06-19 18:39:00,2025-06-19 13:39:00,29.43,33.69,27.72,32.34,1007,70,10000,5.66,180,100,Clouds,overcast clouds,04d,2025-06-19 09:24:00,2025-06-20 00:30:00
328,56,2025-06-19 18:39:00,2025-06-20 01:39:00,28.21,32.63,27.98,28.95,1009,80,10000,1.54,80,75,Clouds,broken clouds,04n,2025-06-19 23:00:00,2025-06-20 11:12:00
329,59,2025-06-19 18:39:00,2025-06-19 19:39:00,28.48,28.8,27.61,29.75,1018,48,10000,3.09,160,0,Clear,clear sky,01d,2025-06-19 04:18:00,2025-06-19 19:28:00
330,65,2025-06-19 18:39:00,2025-06-20 03:39:00,6.94,4.46,5.62,8.17,1027,87,10000,3.6,310,6,Clear,clear sky,01n,2025-06-19 21:00:00,2025-06-20 06:54:00
331,1,2025-06-20 11:07:00,2025-06-20 19:07:00,26.7,28.23,25.14,27.03,1015,68,10000,6.69,200,75,Clouds,broken clouds,04n,2025-06-19 19:25:00,2025-06-20 10:00:00
332,2,2025-06-20 11:16:00,2025-06-20 15:46:00,32.06,39.06,32.06,32.06,998,70,4000,4.12,90,75,Haze,haze,50d,2025-06-19 23:54:00,2025-06-20 13:52:00
333,3,2025-06-20 11:16:00,2025-06-20 18:16:00,32.99,36.86,32.99,32.99,1005,52,10000,NaN,210,0,Clear,clear sky,01n,2025-06-19 20:50:00,2025-06-20 11:01:00
334,27,2025-06-20 11:14:00,2025-06-20 12:14:00,26.9,26.94,26.4,28.41,1022,43,10000,4.63,60,0,Clear,clear sky,01d,2025-06-20 03:47:00,2025-06-20 19:58:00
335,30,2025-06-20 11:16:00,2025-06-20 19:16:00,24.19,25.17,24.19,24.19,1002,96,10000,7.1,202,100,Rain,light rain,10n,2025-06-19 20:11:00,2025-06-20 10:56:00
336,33,2025-06-20 11:10:00,2025-06-20 11:10:00,26.93,27.35,25.88,28.78,1023,50,10000,5.14,90,100,Clouds,overcast clouds,04d,2025-06-20 03:43:00,2025-06-20 20:21:00
337,44,2025-06-20 11:17:00,2025-06-20 06:17:00,20.73,20.56,19.46,21.64,1010,65,10000,7.72,290,20,Clouds,few clouds,02d,2025-06-20 09:25:00,2025-06-21 00:30:00
338,56,2025-06-20 11:17:00,2025-06-20 18:17:00,27.84,31.56,NaN,28.29,1009,79,9000,2.06,30,75,Clouds,broken clouds,04n,2025-06-19 23:00:00,2025-06-20 11:12:00
339,59,2025-06-20 11:17:00,2025-06-20 12:17:00,30.85,32.76,29.39,34.92,1019,52,10000,3.13,202,20,Clouds,few clouds,02d,2025-06-20 04:18:00,2025-06-20 19:28:00
340,65,2025-06-20 11:12:00,2025-06-20 20:12:00,10.23,9.5,7.64,11.6,1030,84,10000,2.57,230,0,Clear,clear sky,01n,2025-06-19 21:00:00,2025-06-20 06:54:00
341,1,2025-06-20 11:12:00,2025-06-20 19:12:00,26.69,28.21,24.78,27.03,1015,68,10000,6.69,200,75,Clouds,broken clouds,04n,2025-06-19 19:25:00,2025-06-20 10:00:00
342,2,2025-06-20 11:22:00,2025-06-20 15:52:00,32.06,39.06,32.06,32.06,998,70,4000,3.6,90,75,Haze,haze,50d,2025-06-19 23:54:00,2025-06-20 13:52:00
343,3,2025-06-20 11:22:00,2025-06-20 18:22:00,31.99,35.62,31.99,31.99,1005,55,10000,NaN,210,0,Clear,clear sky,01n,2025-06-19 20:50:00,2025-06-20 11:01:00
344,27,2025-06-20 11:12:00,2025-06-20 12:12:00,26.88,26.92,26.38,28.4,1022,43,10000,4.63,60,0,Clear,clear sky,01d,2025-06-20 03:47:00,2025-06-20 19:58:00
345,30,2025-06-20 11:22:00,2025-06-20 19:22:00,22.86,23.81,22.86,22.86,1002,100,6000,8.23,210,100,Rain,light rain,10n,2025-06-19 20:11:00,2025-06-20 10:56:00
346,33,2025-06-20 11:19:00,2025-06-20 11:19:00,27.41,27.82,25.97,28.98,1023,50,10000,2.68,90,100,Clouds,overcast clouds,04d,2025-06-20 03:43:00,2025-06-20 20:21:00
347,44,2025-06-20 11:22:00,2025-06-20 06:22:00,20.86,20.67,19.65,21.62,1010,64,10000,8.49,311,20,Clouds,few clouds,02d,2025-06-20 09:25:00,2025-06-21 00:30:00
348,56,2025-06-20 11:23:00,2025-06-20 18:23:00,27.84,31.85,NaN,28.29,1009,81,9000,2.06,30,75,Clouds,broken clouds,04n,2025-06-19 23:00:00,2025-06-20 11:12:00
349,59,2025-06-20 11:15:00,2025-06-20 12:15:00,30.7,32.31,29.39,34.92,1019,51,10000,3.13,202,0,Clear,clear sky,01d,2025-06-20 04:18:00,2025-06-20 19:28:00
350,65,2025-06-20 11:20:00,2025-06-20 20:20:00,10.06,9.31,7.64,11.31,1030,84,10000,2.57,250,0,Clear,clear sky,01n,2025-06-19 21:00:00,2025-06-20 06:54:00
351,1,2025-06-20 11:22:00,2025-06-20 19:22:00,26.29,26.29,24.78,27.02,1015,69,10000,7.2,190,75,Clouds,broken clouds,04n,2025-06-19 19:25:00,2025-06-20 10:00:00
352,2,2025-06-20 11:27:00,2025-06-20 15:57:00,32.06,39.06,32.06,32.06,998,70,4000,3.6,90,75,Haze,haze,50d,2025-06-19 23:54:00,2025-06-20 13:52:00
353,3,2025-06-20 11:27:00,2025-06-20 18:27:00,31.99,35.62,31.99,31.99,1005,55,10000,NaN,210,0,Clear,clear sky,01n,2025-06-19 20:50:00,2025-06-20 11:01:00
354,27,2025-06-20 11:24:00,2025-06-20 12:24:00,27.54,27.4,26.84,28.4,1022,42,10000,5.66,70,0,Clear,clear sky,01d,2025-06-20 03:47:00,2025-06-20 19:58:00
355,30,2025-06-20 11:27:00,2025-06-20 19:27:00,23.88,24.78,22.86,23.88,1002,94,4000,8.23,210,100,Rain,light rain,10n,2025-06-19 20:11:00,2025-06-20 10:56:00
356,33,2025-06-20 11:25:00,2025-06-20 11:25:00,27.5,27.91,25.97,28.9,1023,50,10000,2.24,153,100,Clouds,overcast clouds,04d,2025-06-20 03:43:00,2025-06-20 20:21:00
357,44,2025-06-20 11:27:00,2025-06-20 06:27:00,20.9,20.72,19.77,21.78,1010,64,10000,7.72,290,20,Clouds,few clouds,02d,2025-06-20 09:25:00,2025-06-21 00:30:00
358,56,2025-06-20 11:28:00,2025-06-20 18:28:00,27.84,31.85,NaN,28.29,1009,81,9000,2.06,30,75,Clouds,broken clouds,04n,2025-06-19 23:00:00,2025-06-20 11:12:00
359,59,2025-06-20 11:18:00,2025-06-20 12:18:00,30.92,32.88,29.39,34.75,1019,52,10000,3.13,185,20,Clouds,few clouds,02d,2025-06-20 04:18:00,2025-06-20 19:28:00
360,65,2025-06-20 11:28:00,2025-06-20 20:28:00,10.05,9.33,7.64,11.31,1030,85,10000,2.57,250,0,Clear,clear sky,01n,2025-06-19 21:00:00,2025-06-20 06:54:00
361,1,2025-06-20 18:39:00,2025-06-21 02:39:00,24.41,24.86,23.12,24.8,1014,75,10000,4.63,190,75,Clouds,broken clouds,04n,2025-06-20 19:26:00,2025-06-21 10:00:00
362,2,2025-06-20 18:39:00,2025-06-20 23:09:00,29.06,34.69,29.06,29.06,1000,79,4000,1.54,100,75,Mist,mist,50n,2025-06-20 23:54:00,2025-06-21 13:52:00
363,3,2025-06-20 18:40:00,2025-06-21 01:40:00,28.99,33.47,28.99,28.99,1004,74,10000,NaN,190,0,Rain,light rain,10n,2025-06-20 20:51:00,2025-06-21 11:01:00
364,27,2025-06-20 18:27:00,2025-06-20 19:27:00,29.47,28.81,28.49,30.55,1019,37,10000,4.63,50,0,Clear,clear sky,01d,2025-06-20 03:47:00,2025-06-20 19:58:00
365,30,2025-06-20 18:40:00,2025-06-21 02:40:00,20.88,21.63,19.86,20.88,1003,100,4800,2.57,190,100,Drizzle,light intensity drizzle,09n,2025-06-20 20:11:00,2025-06-21 10:57:00
366,33,2025-06-20 18:40:00,2025-06-20 18:40:00,25.96,25.96,24.51,27.23,1021,50,10000,3.58,112,7,Clear,clear sky,01d,2025-06-20 03:43:00,2025-06-20 20:21:00
367,44,2025-06-20 18:40:00,2025-06-20 13:40:00,28.32,28.35,27.15,29.57,1012,45,10000,10.29,300,40,Clouds,scattered clouds,03d,2025-06-20 09:25:00,2025-06-21 00:30:00
368,56,2025-06-20 18:40:00,2025-06-21 01:40:00,26.87,30.18,NaN,27.77,1010,88,10000,1.03,130,75,Clouds,broken clouds,04n,2025-06-20 23:01:00,2025-06-21 11:12:00
369,59,2025-06-20 18:36:00,2025-06-20 19:36:00,29.1,30.18,27.89,30.84,1018,53,10000,2.57,190,0,Clear,clear sky,01d,2025-06-20 04:18:00,2025-06-20 19:28:00
370,65,2025-06-20 18:31:00,2025-06-21 03:31:00,7.12,4.68,4.63,9.01,1030,87,10000,3.6,340,1,Clear,clear sky,01n,2025-06-20 21:00:00,2025-06-21 06:54:00
371,1,2025-06-21 09:09:00,2025-06-21 17:09:00,27.72,30.13,26.48,28.7,1009,70,10000,8.75,190,75,Clouds,broken clouds,04d,2025-06-20 19:26:00,2025-06-21 10:00:00
372,2,2025-06-21 09:09:00,2025-06-21 13:39:00,36.06,43.06,36.06,36.06,999,52,5000,2.57,100,40,Haze,haze,50d,2025-06-20 23:54:00,2025-06-21 13:52:00
373,3,2025-06-21 09:09:00,2025-06-21 16:09:00,28.99,32.71,28.99,28.99,1003,70,10000,NaN,340,20,Rain,moderate rain,10d,2025-06-20 20:51:00,2025-06-21 11:01:00
374,27,2025-06-21 09:04:00,2025-06-21 10:04:00,27.28,27.19,26.38,29.44,1020,42,10000,2.06,110,0,Clear,clear sky,01d,2025-06-21 03:47:00,2025-06-21 19:58:00
375,30,2025-06-21 09:09:00,2025-06-21 17:09:00,22.33,22.68,22.33,22.33,1004,79,10000,3.19,210,100,Clouds,overcast clouds,04d,2025-06-20 20:11:00,2025-06-21 10:57:00
376,33,2025-06-21 09:02:00,2025-06-21 09:02:00,25.92,25.9,24.8,27.26,1018,51,10000,1.34,133,15,Clouds,few clouds,02d,2025-06-21 03:43:00,2025-06-21 20:21:00
377,44,2025-06-21 09:09:00,2025-06-21 04:09:00,22.57,22.68,20.67,23.41,1017,69,10000,3.09,300,0,Clear,clear sky,01n,2025-06-21 09:25:00,2025-06-22 00:30:00
378,56,2025-06-21 09:09:00,2025-06-21 16:09:00,30.14,34.19,29.4,NaN,1008,65,10000,3.6,170,75,Rain,light rain,10d,2025-06-20 23:01:00,2025-06-21 11:12:00
379,59,2025-06-21 09:09:00,2025-06-21 10:09:00,30.43,30.89,28.79,31.75,1017,45,10000,2.68,216,0,Clear,clear sky,01d,2025-06-21 04:18:00,2025-06-21 19:28:00
380,65,2025-06-21 08:59:00,2025-06-21 17:59:00,13.22,12.71,10.5,14.63,1029,81,10000,4.06,16,0,Clear,clear sky,01n,2025-06-20 21:00:00,2025-06-21 06:54:00
381,1,2025-06-21 11:57:00,2025-06-21 19:57:00,25.94,26.63,24.79,26.48,1010,78,10000,8.23,190,75,Clouds,broken clouds,04n,2025-06-20 19:26:00,2025-06-21 10:00:00
382,2,2025-06-21 12:01:00,2025-06-21 16:31:00,33.06,40.06,33.06,33.06,998,70,4000,3.09,110,75,Clouds,broken clouds,04d,2025-06-20 23:54:00,2025-06-21 13:52:00
383,3,2025-06-21 12:02:00,2025-06-21 19:02:00,24.99,25.58,24.99,24.99,1006,78,10000,NaN,360,75,Clouds,broken clouds,04n,2025-06-20 20:51:00,2025-06-21 11:01:00
384,27,2025-06-21 12:00:00,2025-06-21 13:00:00,31.44,30.1,30.39,32.23,1018,29,10000,2.57,110,0,Clear,clear sky,01d,2025-06-21 03:47:00,2025-06-21 19:58:00
385,30,2025-06-21 12:02:00,2025-06-21 20:02:00,21.88,22.42,21.86,21.88,1005,88,10000,2.06,210,75,Clouds,broken clouds,04n,2025-06-20 20:11:00,2025-06-21 10:57:00
386,33,2025-06-21 11:53:00,2025-06-21 11:53:00,31.39,31.27,29.47,32.54,1017,39,10000,4.63,140,44,Clouds,scattered clouds,03d,2025-06-21 03:43:00,2025-06-21 20:21:00
387,44,2025-06-21 12:02:00,2025-06-21 07:02:00,24.03,24.16,22.35,25.12,1019,64,10000,2.06,260,20,Clouds,few clouds,02d,2025-06-21 09:25:00,2025-06-22 00:30:00
388,56,2025-06-21 12:02:00,2025-06-21 19:02:00,30.27,35.45,28.95,NaN,1009,69,10000,4.12,160,75,Clouds,broken clouds,04n,2025-06-20 23:01:00,2025-06-21 11:12:00
389,59,2025-06-21 12:02:00,2025-06-21 13:02:00,30.36,31.26,28.72,34.73,1018,48,10000,5.66,170,0,Clear,clear sky,01d,2025-06-21 04:18:00,2025-06-21 19:28:00
390,65,2025-06-21 12:01:00,2025-06-21 21:01:00,10.55,9.98,9.08,12.61,1030,89,10000,2.06,350,0,Clear,clear sky,01n,2025-06-20 21:00:00,2025-06-21 06:54:00
391,1,2025-06-21 12:14:00,2025-06-21 20:14:00,25.94,26.63,24.79,26.48,1010,78,10000,8.23,190,75,Clouds,broken clouds,04n,2025-06-20 19:26:00,2025-06-21 10:00:00
392,2,2025-06-21 12:14:00,2025-06-21 16:44:00,33.06,40.06,33.06,33.06,998,70,4000,3.09,110,75,Clouds,broken clouds,04d,2025-06-20 23:54:00,2025-06-21 13:52:00
393,3,2025-06-21 12:14:00,2025-06-21 19:14:00,24.99,25.58,24.99,24.99,1006,78,10000,NaN,360,75,Clouds,broken clouds,04n,2025-06-20 20:51:00,2025-06-21 11:01:00
394,27,2025-06-21 12:12:00,2025-06-21 13:12:00,31.98,30.58,30.4,33.99,1018,28,10000,2.57,110,0,Clear,clear sky,01d,2025-06-21 03:47:00,2025-06-21 19:58:00
395,30,2025-06-21 12:12:00,2025-06-21 20:12:00,20.85,21.39,20.85,20.85,1005,92,10000,NaN,242,100,Clouds,overcast clouds,04n,2025-06-20 20:11:00,2025-06-21 10:57:00
396,33,2025-06-21 12:15:00,2025-06-21 12:15:00,31.34,31.21,29.73,32.34,1018,39,10000,4.12,160,44,Clouds,scattered clouds,03d,2025-06-21 03:43:00,2025-06-21 20:21:00
397,44,2025-06-21 12:15:00,2025-06-21 07:15:00,24.56,24.69,22.72,25.67,1019,62,10000,2.68,53,20,Clouds,few clouds,02d,2025-06-21 09:25:00,2025-06-22 00:30:00
398,56,2025-06-21 12:15:00,2025-06-21 19:15:00,29.98,35.73,28.95,NaN,1009,73,10000,2.57,170,75,Clouds,broken clouds,04n,2025-06-20 23:01:00,2025-06-21 11:12:00
399,59,2025-06-21 12:15:00,2025-06-21 13:15:00,30.49,31.45,28.72,33.84,1018,48,10000,5.66,170,0,Clear,clear sky,01d,2025-06-21 04:18:00,2025-06-21 19:28:00
400,65,2025-06-21 12:15:00,2025-06-21 21:15:00,10.58,10.02,8.52,12.6,1030,89,10000,2.06,350,0,Clear,clear sky,01n,2025-06-20 21:00:00,2025-06-21 06:54:00
401,1,2025-06-21 19:06:00,2025-06-22 03:06:00,25.05,25.44,24.23,25.36,1008,70,10000,8.75,200,75,Clouds,broken clouds,04n,2025-06-21 19:26:00,2025-06-22 10:00:00
402,2,2025-06-21 19:16:00,2025-06-21 23:46:00,31.06,37.76,31.06,31.06,999,70,4500,1.54,110,40,Haze,haze,50n,2025-06-21 23:54:00,2025-06-22 13:52:00
403,3,2025-06-21 19:16:00,2025-06-22 02:16:00,21.99,22.54,21.99,21.99,1007,88,10000,NaN,10,75,Rain,light intensity shower rain,09n,2025-06-21 20:51:00,2025-06-22 11:01:00
404,27,2025-06-21 19:06:00,2025-06-21 20:06:00,31.39,29.95,NaN,32.84,1016,28,10000,3.09,60,0,Clear,clear sky,01d,2025-06-21 03:47:00,2025-06-21 19:58:00
405,30,2025-06-21 19:16:00,2025-06-22 03:16:00,18.41,18.73,18.41,18.41,1005,93,10000,1.72,195,18,Clouds,few clouds,02n,2025-06-21 20:11:00,2025-06-22 10:57:00
406,33,2025-06-21 19:10:00,2025-06-21 19:10:00,28.3,28.25,26.97,29.41,1014,44,10000,3.09,160,11,Clouds,few clouds,02d,2025-06-21 03:43:00,2025-06-21 20:21:00
407,44,2025-06-21 19:16:00,2025-06-21 14:16:00,30.34,31.07,28.84,32.34,1018,47,10000,4.63,200,75,Clouds,broken clouds,04d,2025-06-21 09:25:00,2025-06-22 00:30:00
408,56,2025-06-21 19:16:00,2025-06-22 02:16:00,27.5,31.01,26.98,28.95,1010,81,10000,0.51,360,75,Clouds,broken clouds,04n,2025-06-21 23:01:00,2025-06-22 11:13:00
409,59,2025-06-21 19:17:00,2025-06-21 20:17:00,28.1,29.26,26.53,30.78,1017,57,10000,2.57,180,0,Clear,clear sky,01d,2025-06-21 04:18:00,2025-06-21 19:28:00
410,65,2025-06-21 19:17:00,2025-06-22 04:17:00,6.98,4.51,6.31,9.1,1028,84,10000,3.6,320,5,Clear,clear sky,01n,2025-06-21 21:00:00,2025-06-22 06:54:00
411,1,2025-06-21 19:22:00,2025-06-22 03:22:00,NaN,25.38,23.21,25.36,1008,70,10000,8.75,200,75,Clouds,broken clouds,04n,2025-06-21 19:26:00,2025-06-22 10:00:00
412,2,2025-06-21 19:22:00,2025-06-21 23:52:00,31.06,37.76,31.06,31.06,999,70,4500,2.06,110,40,Haze,haze,50n,2025-06-21 23:54:00,2025-06-22 13:52:00
